Date,^GSPC,volume,^GSPC_ma_10,^GSPC_mstd_10,^GSPC_mskew_10,^GSPC_mkurt_10,^GSPC_ma_20,^GSPC_mstd_20,^GSPC_mskew_20,^GSPC_mkurt_20,^GSPC_ma_50,^GSPC_mstd_50,^GSPC_mskew_50,^GSPC_mkurt_50,^GSPC_ma_100,^GSPC_mstd_100,^GSPC_mskew_100,^GSPC_mkurt_100,^GSPC_ma_200,^GSPC_mstd_200,^GSPC_mskew_200,^GSPC_mkurt_200,^GSPC_from_peak_10,^GSPC_from_bottom_10,^GSPC_from_peak_20,^GSPC_from_bottom_20,^GSPC_from_peak_50,^GSPC_from_bottom_50,^GSPC_from_peak_100,^GSPC_from_bottom_100,^GSPC_from_peak_200,^GSPC_from_bottom_200,^GSPC_ma_gap_10_20,^GSPC_ma_gap_10_50,^GSPC_ma_gap_10_100,^GSPC_ma_gap_10_200,^GSPC_ma_gap_20_50,^GSPC_ma_gap_20_100,^GSPC_ma_gap_20_200,^GSPC_ma_gap_50_100,^GSPC_ma_gap_50_200,^GSPC_ma_gap_100_200,^GSPC_RSI_7,^GSPC_RSI_14,^GSPC_RSI_21,^GSPC_MACD,^GSPC_MACD_signal,^GSPC_MACD_hist,^GSPC_ATR_7,^GSPC_ATR_14,^GSPC_ATR_21,vix
2015-11-02,1.1583314566474308,-0.12405999776733613,0.8253515265925371,0.1011705182435232,0.5055818956972663,-0.8380436733653248,0.9250173639768583,-0.0837122344082152,0.810748083993827,-0.7451160496703982,0.5563015702796534,1.0680127988541979,-0.06151423926643847,0.26345619714263574,-0.6124119313443487,0.6613935781808936,0.059281227138222675,0.23413936486278794,-0.4384091827631213,0.11272395751051532,0.03976429634585944,0.18723763686299036,0.289082794315887,1.063512194548438,0.2948167674292656,0.9285810815638016,0.29903929107476307,1.1477769891118588,0.09129057119980663,0.3515279325926391,0.13362465820815608,-0.4110341859451538,0.2984314763430682,0.744392181171373,1.0913459397326088,0.9654516096047655,0.9223210477743599,1.4090581480735795,1.1572991538465591,1.3635596882608998,0.9024157000311566,-0.30902401207582136,-0.26698143789074197,1.1443949842701113,-0.1543027263731734,0.5951386351464594,0.8672430386432372,0.07732099627808299,0.0629744800320414,0.10081100088002863,0.10607733340973759,-0.709198116916958
2015-11-03,0.2109386453965869,0.39558237007418534,0.9577338525007287,0.07533360311141683,0.36820481876510175,-0.8116635511239966,1.0667537644989697,-0.10825289388415513,0.715073014487292,-0.7083015160809114,1.2609423788023704,0.8120404806737107,0.497565042907024,0.06821616556527368,-0.5068339263338412,0.6574067212414733,0.02282541026644224,0.24933043812363515,-0.4296992563518505,0.11304641199225522,0.03728848826893836,0.18662699761849602,0.289082794315887,1.1817939904040242,0.2948167674292656,0.789042920092743,0.29903929107476307,1.2011366691894114,0.14030209096361324,0.39317045892005004,0.1791717445147084,-0.3836744299774384,0.3421970620968762,0.5892078098917171,1.1960783412310338,1.1000500710320935,0.6056744567322636,1.5184348677014283,1.3026869540620873,2.1152951350154137,1.6272368660864067,-0.15963952913803073,-0.4598546348329283,0.4371128278032415,-1.0134437251206028,0.49466323282777586,0.847405666780697,-0.0511592264700786,-0.15391482676608045,0.07278706027024728,-0.0402595600103519,0.43490322870572296
2015-11-04,-0.4439256940791757,0.1995240366562814,1.0308708140892198,0.03256807638707696,0.4404762873890327,-0.823683469586344,0.8075704081894559,-0.09959403198011801,0.9713687038008457,-0.6186298829747556,1.4260844498180414,0.7783424548489115,0.4908468707250542,0.1453178052412535,-0.4951134195472976,0.6565561322339898,0.018651871604791495,0.2522027688636571,-0.4909867950715243,0.11258288512272543,0.05536211777472534,0.18598209447075809,0.09813701319975233,0.31161871982193257,0.15819338696511645,0.678473899217242,0.2119513146777999,0.983632676060615,0.0764070673764389,0.3388821974104707,0.11979321130641284,-0.4193426210745743,0.6999895658698505,0.598932040218679,1.2681406195548008,1.1890998691450323,0.15120206614098758,1.223832485508051,1.0511799066693226,2.3033420722925873,1.8334314229030193,-0.07450513892710031,-0.08446838190801298,-1.1688239961682796,0.013476265185043317,0.006663549533377105,0.683600911347148,-0.609743948920885,-0.11086276937800069,-0.08379231712837144,-0.04066836953402308,0.909297266824702
2015-11-05,-0.19153063431819228,0.17214345880227733,0.46820738235550885,-0.15711249410052303,0.7711050075290569,-0.656572499465642,0.5852310222756664,-0.11617887406826521,1.2538904839257947,-0.4038674900474598,0.7790760361365602,0.5653322923122215,-0.06237093591342926,-0.05451787782018803,-0.5688691463475238,0.6537073268302784,0.041372318516639965,0.2571293023401568,-0.6116565873033368,0.09659057307594027,0.056117163900071265,0.2174601059240286,0.037235631237283955,-0.01966741686061225,0.1146179142313661,0.6432083587366201,0.18417495803934616,0.9614456464560053,0.05602800891158225,0.3215671767226746,0.10085466911840764,-0.4307188458710563,0.13825522463675696,0.2586004190688877,0.7087440007705269,0.6356057624876817,0.3220516882077337,1.009822302976683,0.8569727664291132,1.5919611481620564,1.2325176081854106,-0.05268947719264445,0.11008312677431616,-0.38461958866727414,-0.6869018425330843,-0.2207457463267091,0.4836190256249531,-0.7501090217596419,-0.14833483003330303,-0.13174135200542478,-0.10595574556013806,-0.29199937153098604
2015-11-06,-0.10960941234726879,0.49398195601652173,0.10687334823323193,-0.2688753659456509,1.367757630829958,0.309542031062992,0.561174118801631,-0.11386365949563106,1.277711324904108,-0.3996968886673559,0.3793750156557531,0.47626641390391,-0.17751493855392408,0.036509816821610065,-0.5940669075324996,0.653352166393389,0.05004347694189642,0.2571309054675866,-0.5734341736816702,0.09435372364761191,0.04403983193302438,0.22476647523378662,0.018543459309400274,-0.034762533557523324,0.10124350133741844,0.6323844738829107,0.17564969281406512,0.9546358868319299,0.0497731612828659,0.316252759656891,0.09504195230912682,-0.4342104965189372,-0.33984518548960335,0.033316598833756234,0.3427537654279678,0.2544462382806333,0.5749379142344645,0.9946196407785666,0.8197336010065694,1.1339337530609994,0.7966128284458213,-0.1327194928481542,-0.9363704632582632,-0.03880969037095119,-0.6861895629224477,-0.3463665006987151,0.28555216353621765,-0.7426788461306253,-0.4487962051835403,-0.13066167014024188,-0.18607962883275964,-0.531980568037665
2015-11-09,-1.1033398291971102,8.626201325390463e-05,-0.14714638453501433,-0.1257787219333765,0.7670589505748368,0.16306731565938054,0.3111698469916133,-0.03907249437263856,1.1141202987383374,-0.42289790197883687,0.20738509866739077,0.49711953664216396,-0.11073894557138843,-0.03843733997447902,-0.8078109492024355,0.6529951605569135,0.10768639935833901,0.24991496259637605,-0.6655748630321361,0.10100055815713181,0.0689050037938583,0.20510622150156083,-0.5121598237010028,-0.46333916014662313,-0.2784793504819906,0.3250755507169941,-0.06639741979792173,0.7612949629975286,-0.1278128455277096,0.16536721275633912,-0.06999119128684837,-0.5333445334358333,-0.4455362930777723,-0.17147987625390632,0.14518919646513861,0.012935516171022761,0.3720903686368371,0.814404768824614,0.5875834616540699,1.1217446447514587,0.6713262111872169,-0.353107390371424,-0.7642376920703284,-0.5525653799008242,-0.7911953400084114,-1.0531393805523193,-0.08715627169873508,-1.420277564983055,-0.20097870621206212,-0.012453797496182216,-0.0991678748213256,1.8942394548584505
2015-11-10,0.08417148342278045,-0.061728081837279396,-0.017305832679183928,-0.13696957417121777,0.5706050858848998,0.13232700330315655,0.4986464150185327,-0.07886578070474341,1.0753941981858488,-0.369780983470964,0.3704585168396727,0.4815125038085207,-0.1791428131254772,0.022011373379684902,-0.7338325404865013,0.6507581741066949,0.08145097160183687,0.25893216914086925,-0.5545319200774401,0.08796229616900413,0.04711353548762653,0.2389577859704929,-0.4310080439218299,-0.6636834511254935,-0.22041454056943513,0.3720672819824785,-0.029385110645714044,0.7908594307059442,-0.10065751979690574,0.18843967351911464,-0.04475536977582405,-0.5181855853191648,-0.45051617130924826,-0.09880871671387664,0.25692116898530515,0.12217225851714987,0.4999611475104702,0.9894132753642939,0.7483979639325565,1.2505683534050946,0.7765361571371061,-0.36398724697695195,0.48253194562869717,0.46345236519040645,0.027049081764849575,-0.8640767653695908,-0.3280095582658345,-0.9086875798388485,-0.2880970539755339,-0.07307428283112895,-0.09693683577109259,-0.891652219033789
2015-11-11,-0.4107068124467734,-0.19267381795670663,-0.49632655637737266,-0.3147714687264058,0.9284182297783425,1.3788653438567005,0.5321596739289994,-0.08872013219560237,1.0844444657372596,-0.34706768736081867,0.8101117939009113,0.3028888950500305,0.27551148517478624,-0.1618033868903139,-0.8347125556470057,0.6479371705470659,0.11322341306672969,0.2631203962955574,-0.4778185455932596,0.07520132815318542,0.036916572022719474,0.27145120786732074,-0.6048380799574804,-0.7292186703956137,-0.34479145536993006,-0.11180717595915667,-0.10866681033484535,0.7275312757213797,-0.15882520586849252,0.13901763130712452,-0.09881140865245315,-0.5506565983339567,-1.1489887287365161,-0.8103650434543432,-0.20771317237580492,-0.3889181055778867,0.23096823745375286,1.073404433792598,0.7591518400490092,1.8715643309125556,1.1878979549156627,-0.6003606048370289,-1.370364193995762,-1.4211375231431163,0.2722424434261881,-1.0112347915223774,-0.5653024658442801,-0.894873525155998,-0.5135342007768662,-0.25855308463921706,-0.13129236614571782,0.7133002122874902
2015-11-12,-1.5434490809532568,0.13609608573429272,-0.9317831348498906,-0.09701895232785192,0.27396646436914335,0.6775259847269463,-0.11455940517391308,-0.0589220573892388,0.7497954023493453,0.07447129143273595,0.28138523154953765,0.29380446176794445,0.30423794642265545,-0.16225926734653456,-0.9942714018199182,0.6657693294457862,0.15425906246731372,0.2140793009485594,-0.6525110304723551,0.08341918356108152,0.06607837598498073,0.2485916531590847,-1.362303896516669,-0.7292186703956137,-0.8867648880346273,-0.5504251605726662,-0.45413747100313173,0.4515783177600063,-0.41229137795475307,-0.07633932548744246,-0.3343610441552823,-0.6921493055132216,-1.1145295483944024,-1.0618328526761636,-0.6094174571163553,-0.7992112176396511,-0.23417333597737836,0.4255188538541087,0.1384744634651215,1.3807105486396736,0.7404773812893154,-0.6482575052028975,-1.474618241722567,-1.7235973618762512,-0.6355407947954433,-1.812901311272905,-0.9981583076522069,-1.653645856976285,-0.21459833922951999,-0.21491397590769365,-0.0423348702060887,1.7949106210799461
2015-11-13,-1.2493534311744785,0.402371697940875,-1.1376830769609572,-0.011173088547657518,0.30639230969351205,0.20663255484509685,-0.46964275421766666,5.9987258769972594e-06,0.8473635612422038,-0.010159661191986923,0.07731223952118851,0.32221976798135,0.3584159027088173,-0.2351412693909622,-1.0364254911230193,0.6722867496217438,0.16348399596606736,0.19685059653286946,-0.639127128919493,0.08023739794756453,0.06700616170266531,0.255623275263924,-1.9682394410277178,-0.7292186703956137,-1.3203170825402182,-0.9012980600870143,-0.7304970747084595,0.23082947050335445,-0.6150518981533808,-0.24861434044762143,-0.5227892128297865,-0.8053365394381349,-1.049511184772401,-1.2002956906551263,-0.8095015974702005,-1.0145425236673786,-0.550864344324491,0.04879989308988628,-0.23689621932498925,1.1735484576350736,0.5214366041195185,-0.7264690569086296,-0.7215138004191226,-0.7017418182605115,-1.963015017777011,-2.2396480549901985,-1.4738092923295145,-1.819688417513237,-0.011561253023847121,-0.08402352075379471,-0.07533532834549227,1.2191580627847658
2015-11-16,1.4702598481023896,-0.1431188284603753,-1.0422407474145428,0.09272039207809687,0.6889973066350047,0.6519163800744606,-0.1438958390713086,0.10713307735485275,0.7358579085233004,-0.3581401103465938,0.5736224274462233,0.30641904124302954,0.3040976198138005,-0.21952041229979266,-0.8438548958818847,0.6929566172478538,0.13761031815470828,0.15656705275524554,-0.6249454780138682,0.0840277837337914,0.074004276953464,0.24894254482094821,-1.1729174681815882,-0.08694563556326593,-0.751257238156608,-0.4407590981662804,-0.36776069585605825,0.5205738340648948,-0.3489181510898931,-0.02249440737654272,-0.27546742389113255,-0.656772397589023,-1.238951925976224,-1.3071915054766403,-0.7694759373146386,-0.9192584478937204,-0.4800939799330473,0.32330634348157516,0.09908924694448183,1.5953105766183693,1.027345360473195,-0.4521195874684987,1.0052764348165761,1.061742259585008,0.7193729922914078,-0.8742784031530277,-1.4404245543108702,0.1553393340984305,0.34775993987161724,0.08716233000988663,0.021903461530143043,-1.1851003760959051
2015-11-17,-0.21318066276669106,0.5531779940529953,-1.1720107070771013,0.06388966489155089,0.8944521233906334,1.0270471767694485,-0.14206052224983293,0.10698763840747406,0.7340384117470394,-0.3579787649780897,0.14505394157514917,0.19542672318654913,0.09238671591072885,-0.21808141726331573,-0.8541504481258209,0.6930668171876181,0.14125931027226624,0.1559350607338221,-0.7410914801561871,0.06943083170773909,0.07793140600976524,0.27996009877272415,-1.0540280613003976,-0.14513573685428932,-0.8028142056602803,-0.4824840459521165,-0.4006247045916422,0.4943229205907674,-0.37302993666816575,-0.042980931168967076,-0.2978748412499729,-0.6702323468529219,-1.4210123868001243,-1.2667188304319505,-0.900538487270122,-1.0272883928863692,-0.1730117949895325,0.3301098160553609,0.13775961961982136,1.088964891886687,0.6500814193951919,-0.3397293433248038,-0.028919545257899443,-0.7830770826448287,-0.09446398872734298,-0.8315693462561965,-1.4007697098686214,0.1796669669934107,0.3738688059204522,-0.058760908473878964,0.03206866224464018,0.5563420343095145
2015-11-18,1.5996386658354875,0.04478013335092402,-0.5467308401867365,0.3683624708987186,0.6643245867310665,-0.045016200168113286,0.3486119306849847,0.18943045962451296,0.515954749038865,-0.5521088648271855,0.6378628033664663,0.19434426063871318,0.05459432552933209,-0.19108748545478182,-0.4519144780327033,0.6759939627884055,0.11417809569201694,0.19166911539398038,-0.5914466464029446,0.08655500710495967,0.07528142225759951,0.2470573520614942,-0.13114337551628205,0.5509705589885555,-0.18605759452498466,-0.04650263225668741,-0.007484928582981534,0.8083527252404586,-0.0845897144883591,0.20209164776536057,-0.029823335048639474,-0.5092160362356607,-1.0375581988610425,-0.7921801773390904,-0.3764729940087151,-0.41565291341042415,0.11473029008895642,0.6917870152831187,0.6032617947276365,1.3154514750120265,1.074667349399239,0.10116243581337231,1.2064152643527801,0.9584216240887913,1.0618392008689599,0.32720264860637743,-1.0177694373883408,1.511826417753883,0.5359502259377006,0.15925706375367632,0.17090722051873314,-1.326287893502883
2015-11-19,-0.19058638182972454,-0.2579284938652486,-0.5464419224105797,0.3683588109625685,0.6639791180156366,-0.045182651941715286,-0.04648405065409168,0.08154695734071885,0.6437120498378323,-0.31916273629038305,0.5330291690180904,0.1924312963043324,0.10723254762824046,-0.19003990733571094,-0.49286065191956124,0.6755278884992466,0.12820354233409936,0.191540804616646,-0.675630843418199,0.079225856315857,0.08931600155954755,0.2637682123033504,-0.17286606751985442,0.5021817170716396,-0.22928495934210477,-0.08148644971618325,-0.03503939044819737,0.7863429393963255,-0.10480597238812651,0.18491495020752485,-0.04861058440947649,-0.5205013806890373,-0.6465970292854171,-0.7472183653335427,-0.3636982926917443,-0.39664769571379777,-0.3245516515059929,0.26986528500513396,0.2169431066727676,1.2266106051704577,1.014372900132417,0.13220575573865995,-0.09231200608020539,0.20062926310385776,0.27841447692276794,0.12860276792367104,-0.7715738591654733,0.9810324957121346,0.5258045227372917,0.1075240384163589,0.12606888499547725,0.19493661822128353
2015-11-20,0.3234842131359293,0.048037792910277356,-0.41392604485607576,0.3855972983355233,0.49824156841007305,-0.20542359812393987,-0.20724015156830577,0.032709273335465076,0.7445277213897379,-0.08180694904853678,0.5219669787722219,0.19163458588492385,0.11226168609108918,-0.18782146639513664,-0.526551430232318,0.6724510130649709,0.13604697453364137,0.1985296685056284,-0.6220867273590006,0.07935725531817399,0.07290556905818546,0.26494805349875505,0.289082794315887,0.667292623208519,-0.08299517064372777,0.03690557546656302,0.0582102541001899,0.8608283246160039,-0.03639023367861394,0.2430442270418261,0.014969112175036832,-0.48230958568933335,-0.30362636892300005,-0.5974596281625537,-0.2163938666888904,-0.2718744557773491,-0.525747012432672,0.10606110097657903,0.03197673132704489,1.2440001192307297,0.9722046521596764,0.022515955519322943,0.32276646581415713,-0.4545139401016922,-0.7712445104115886,0.28766831424647527,-0.5263974083279327,0.9770783432259634,0.5407883365546918,-0.004412360486291971,0.005505401008873935,-1.0990749954520544
