Date,^GSPC,volume,^GSPC_ma_10,^GSPC_mstd_10,^GSPC_mskew_10,^GSPC_mkurt_10,^GSPC_ma_20,^GSPC_mstd_20,^GSPC_mskew_20,^GSPC_mkurt_20,^GSPC_ma_50,^GSPC_mstd_50,^GSPC_mskew_50,^GSPC_mkurt_50,^GSPC_ma_100,^GSPC_mstd_100,^GSPC_mskew_100,^GSPC_mkurt_100,^GSPC_ma_200,^GSPC_mstd_200,^GSPC_mskew_200,^GSPC_mkurt_200,^GSPC_from_peak_10,^GSPC_from_bottom_10,^GSPC_from_peak_20,^GSPC_from_bottom_20,^GSPC_from_peak_50,^GSPC_from_bottom_50,^GSPC_from_peak_100,^GSPC_from_bottom_100,^GSPC_from_peak_200,^GSPC_from_bottom_200,^GSPC_ma_gap_10_20,^GSPC_ma_gap_10_50,^GSPC_ma_gap_10_100,^GSPC_ma_gap_10_200,^GSPC_ma_gap_20_50,^GSPC_ma_gap_20_100,^GSPC_ma_gap_20_200,^GSPC_ma_gap_50_100,^GSPC_ma_gap_50_200,^GSPC_ma_gap_100_200,^GSPC_RSI_7,^GSPC_RSI_14,^GSPC_RSI_21,^GSPC_MACD,^GSPC_MACD_signal,^GSPC_MACD_hist,^GSPC_ATR_7,^GSPC_ATR_14,^GSPC_ATR_21,vix,cluster,cluster_global_anomaly,cluster_local_anomaly,general_global_anomaly
2015-11-02,1.1583314566474308,-0.1240599977673361,0.8253515265925371,0.1011705182435232,0.5055818956972663,-0.8380436733653248,0.9250173639768584,-0.0837122344082152,0.810748083993827,-0.7451160496703982,0.5563015702796534,1.068012798854198,-0.0615142392664384,0.2634561971426357,-0.6124119313443487,0.6613935781808936,0.0592812271382226,0.2341393648627879,-0.4384091827631213,0.1127239575105153,0.0397642963458594,0.1872376368629903,0.289082794315887,1.063512194548438,0.2948167674292656,0.9285810815638016,0.299039291074763,1.1477769891118588,0.0912905711998066,0.3515279325926391,0.133624658208156,-0.4110341859451538,0.2984314763430682,0.744392181171373,1.0913459397326088,0.9654516096047656,0.92232104777436,1.4090581480735795,1.1572991538465591,1.3635596882608998,0.9024157000311566,-0.3090240120758213,-0.2669814378907419,1.144394984270111,-0.1543027263731734,0.5951386351464594,0.8672430386432372,0.0773209962780829,0.0629744800320414,0.1008110008800286,0.1060773334097375,-0.709198116916958,2,1,1,1
2015-11-03,0.2109386453965869,0.3955823700741853,0.9577338525007288,0.0753336031114168,0.3682048187651017,-0.8116635511239966,1.0667537644989695,-0.1082528938841551,0.715073014487292,-0.7083015160809114,1.2609423788023704,0.8120404806737107,0.497565042907024,0.0682161655652736,-0.5068339263338412,0.6574067212414733,0.0228254102664422,0.2493304381236351,-0.4296992563518505,0.1130464119922552,0.0372884882689383,0.186626997618496,0.289082794315887,1.1817939904040242,0.2948167674292656,0.789042920092743,0.299039291074763,1.2011366691894114,0.1403020909636132,0.39317045892005,0.1791717445147084,-0.3836744299774384,0.3421970620968762,0.5892078098917171,1.1960783412310338,1.1000500710320935,0.6056744567322636,1.5184348677014283,1.3026869540620871,2.1152951350154137,1.6272368660864067,-0.1596395291380307,-0.4598546348329283,0.4371128278032415,-1.0134437251206028,0.4946632328277758,0.847405666780697,-0.0511592264700786,-0.1539148267660804,0.0727870602702472,-0.0402595600103519,0.4349032287057229,2,1,1,1
2015-11-04,-0.4439256940791757,0.1995240366562814,1.0308708140892198,0.0325680763870769,0.4404762873890327,-0.823683469586344,0.8075704081894559,-0.099594031980118,0.9713687038008456,-0.6186298829747556,1.4260844498180414,0.7783424548489115,0.4908468707250542,0.1453178052412535,-0.4951134195472976,0.6565561322339898,0.0186518716047914,0.2522027688636571,-0.4909867950715243,0.1125828851227254,0.0553621177747253,0.185982094470758,0.0981370131997523,0.3116187198219325,0.1581933869651164,0.678473899217242,0.2119513146777999,0.983632676060615,0.0764070673764389,0.3388821974104707,0.1197932113064128,-0.4193426210745743,0.6999895658698505,0.598932040218679,1.2681406195548008,1.1890998691450323,0.1512020661409875,1.223832485508051,1.0511799066693226,2.3033420722925877,1.8334314229030195,-0.0745051389271003,-0.0844683819080129,-1.1688239961682796,0.0134762651850433,0.0066635495333771,0.683600911347148,-0.609743948920885,-0.1108627693780006,-0.0837923171283714,-0.040668369534023,0.909297266824702,2,1,1,1
2015-11-05,-0.1915306343181922,0.1721434588022773,0.4682073823555088,-0.157112494100523,0.7711050075290569,-0.656572499465642,0.5852310222756664,-0.1161788740682652,1.2538904839257947,-0.4038674900474598,0.7790760361365602,0.5653322923122215,-0.0623709359134292,-0.054517877820188,-0.5688691463475238,0.6537073268302784,0.0413723185166399,0.2571293023401568,-0.6116565873033368,0.0965905730759402,0.0561171639000712,0.2174601059240286,0.0372356312372839,-0.0196674168606122,0.1146179142313661,0.6432083587366201,0.1841749580393461,0.9614456464560052,0.0560280089115822,0.3215671767226746,0.1008546691184076,-0.4307188458710563,0.1382552246367569,0.2586004190688877,0.7087440007705269,0.6356057624876817,0.3220516882077337,1.009822302976683,0.8569727664291132,1.5919611481620564,1.2325176081854106,-0.0526894771926444,0.1100831267743161,-0.3846195886672741,-0.6869018425330843,-0.2207457463267091,0.4836190256249531,-0.7501090217596419,-0.148334830033303,-0.1317413520054247,-0.105955745560138,-0.291999371530986,2,1,1,1
2015-11-06,-0.1096094123472687,0.4939819560165217,0.1068733482332319,-0.2688753659456509,1.367757630829958,0.309542031062992,0.561174118801631,-0.113863659495631,1.277711324904108,-0.3996968886673559,0.3793750156557531,0.47626641390391,-0.177514938553924,0.03650981682161,-0.5940669075324996,0.653352166393389,0.0500434769418964,0.2571309054675866,-0.5734341736816702,0.0943537236476119,0.0440398319330243,0.2247664752337866,0.0185434593094002,-0.0347625335575233,0.1012435013374184,0.6323844738829107,0.1756496928140651,0.95463588683193,0.0497731612828659,0.316252759656891,0.0950419523091268,-0.4342104965189372,-0.3398451854896033,0.0333165988337562,0.3427537654279678,0.2544462382806333,0.5749379142344645,0.9946196407785666,0.8197336010065694,1.1339337530609994,0.7966128284458213,-0.1327194928481542,-0.9363704632582632,-0.0388096903709511,-0.6861895629224477,-0.3463665006987151,0.2855521635362176,-0.7426788461306253,-0.4487962051835403,-0.1306616701402418,-0.1860796288327596,-0.531980568037665,2,1,1,1
2015-11-09,-1.1033398291971102,8.626201325390463e-05,-0.1471463845350143,-0.1257787219333765,0.7670589505748368,0.1630673156593805,0.3111698469916133,-0.0390724943726385,1.1141202987383374,-0.4228979019788368,0.2073850986673907,0.4971195366421639,-0.1107389455713884,-0.038437339974479,-0.8078109492024355,0.6529951605569135,0.107686399358339,0.249914962596376,-0.6655748630321361,0.1010005581571318,0.0689050037938583,0.2051062215015608,-0.5121598237010028,-0.4633391601466231,-0.2784793504819906,0.3250755507169941,-0.0663974197979217,0.7612949629975286,-0.1278128455277096,0.1653672127563391,-0.0699911912868483,-0.5333445334358333,-0.4455362930777723,-0.1714798762539063,0.1451891964651386,0.0129355161710227,0.3720903686368371,0.814404768824614,0.5875834616540699,1.1217446447514587,0.6713262111872169,-0.353107390371424,-0.7642376920703284,-0.5525653799008242,-0.7911953400084114,-1.0531393805523193,-0.087156271698735,-1.420277564983055,-0.2009787062120621,-0.0124537974961822,-0.0991678748213256,1.8942394548584505,2,1,1,1
2015-11-10,0.0841714834227804,-0.0617280818372793,-0.0173058326791839,-0.1369695741712177,0.5706050858848998,0.1323270033031565,0.4986464150185327,-0.0788657807047434,1.0753941981858488,-0.369780983470964,0.3704585168396727,0.4815125038085207,-0.1791428131254772,0.0220113733796849,-0.7338325404865013,0.6507581741066949,0.0814509716018368,0.2589321691408692,-0.5545319200774401,0.0879622961690041,0.0471135354876265,0.2389577859704929,-0.4310080439218299,-0.6636834511254935,-0.2204145405694351,0.3720672819824785,-0.029385110645714,0.7908594307059442,-0.1006575197969057,0.1884396735191146,-0.044755369775824,-0.5181855853191648,-0.4505161713092482,-0.0988087167138766,0.2569211689853051,0.1221722585171498,0.4999611475104702,0.989413275364294,0.7483979639325565,1.2505683534050946,0.7765361571371061,-0.3639872469769519,0.4825319456286971,0.4634523651904064,0.0270490817648495,-0.8640767653695908,-0.3280095582658345,-0.9086875798388484,-0.2880970539755339,-0.0730742828311289,-0.0969368357710925,-0.891652219033789,2,1,1,1
2015-11-11,-0.4107068124467734,-0.1926738179567066,-0.4963265563773726,-0.3147714687264058,0.9284182297783424,1.3788653438567005,0.5321596739289994,-0.0887201321956023,1.0844444657372596,-0.3470676873608186,0.8101117939009113,0.3028888950500305,0.2755114851747862,-0.1618033868903139,-0.8347125556470057,0.6479371705470659,0.1132234130667296,0.2631203962955574,-0.4778185455932596,0.0752013281531854,0.0369165720227194,0.2714512078673207,-0.6048380799574804,-0.7292186703956137,-0.34479145536993,-0.1118071759591566,-0.1086668103348453,0.7275312757213797,-0.1588252058684925,0.1390176313071245,-0.0988114086524531,-0.5506565983339567,-1.148988728736516,-0.8103650434543432,-0.2077131723758049,-0.3889181055778867,0.2309682374537528,1.073404433792598,0.7591518400490092,1.871564330912556,1.1878979549156627,-0.6003606048370289,-1.370364193995762,-1.4211375231431165,0.2722424434261881,-1.0112347915223774,-0.5653024658442801,-0.894873525155998,-0.5135342007768662,-0.258553084639217,-0.1312923661457178,0.7133002122874902,2,1,1,1
2015-11-12,-1.5434490809532568,0.1360960857342927,-0.9317831348498906,-0.0970189523278519,0.2739664643691433,0.6775259847269463,-0.114559405173913,-0.0589220573892388,0.7497954023493453,0.0744712914327359,0.2813852315495376,0.2938044617679444,0.3042379464226554,-0.1622592673465345,-0.9942714018199182,0.6657693294457862,0.1542590624673137,0.2140793009485594,-0.6525110304723551,0.0834191835610815,0.0660783759849807,0.2485916531590847,-1.362303896516669,-0.7292186703956137,-0.8867648880346273,-0.5504251605726662,-0.4541374710031317,0.4515783177600063,-0.412291377954753,-0.0763393254874424,-0.3343610441552823,-0.6921493055132216,-1.1145295483944024,-1.0618328526761636,-0.6094174571163553,-0.7992112176396511,-0.2341733359773783,0.4255188538541087,0.1384744634651215,1.3807105486396736,0.7404773812893154,-0.6482575052028975,-1.474618241722567,-1.7235973618762512,-0.6355407947954433,-1.812901311272905,-0.9981583076522068,-1.653645856976285,-0.2145983392295199,-0.2149139759076936,-0.0423348702060887,1.794910621079946,2,1,1,1
2015-11-13,-1.2493534311744785,0.402371697940875,-1.1376830769609572,-0.0111730885476575,0.306392309693512,0.2066325548450968,-0.4696427542176666,5.9987258769972594e-06,0.8473635612422038,-0.0101596611919869,0.0773122395211885,0.32221976798135,0.3584159027088173,-0.2351412693909622,-1.0364254911230193,0.6722867496217438,0.1634839959660673,0.1968505965328694,-0.639127128919493,0.0802373979475645,0.0670061617026653,0.255623275263924,-1.9682394410277175,-0.7292186703956137,-1.3203170825402182,-0.9012980600870144,-0.7304970747084595,0.2308294705033544,-0.6150518981533808,-0.2486143404476214,-0.5227892128297865,-0.8053365394381349,-1.049511184772401,-1.2002956906551263,-0.8095015974702005,-1.0145425236673786,-0.550864344324491,0.0487998930898862,-0.2368962193249892,1.1735484576350736,0.5214366041195185,-0.7264690569086296,-0.7215138004191226,-0.7017418182605115,-1.963015017777011,-2.2396480549901985,-1.4738092923295143,-1.819688417513237,-0.0115612530238471,-0.0840235207537947,-0.0753353283454922,1.2191580627847658,2,-1,1,1
2015-11-16,1.4702598481023896,-0.1431188284603753,-1.0422407474145428,0.0927203920780968,0.6889973066350047,0.6519163800744606,-0.1438958390713086,0.1071330773548527,0.7358579085233004,-0.3581401103465938,0.5736224274462233,0.3064190412430295,0.3040976198138005,-0.2195204122997926,-0.8438548958818847,0.6929566172478538,0.1376103181547082,0.1565670527552455,-0.6249454780138682,0.0840277837337914,0.074004276953464,0.2489425448209482,-1.1729174681815882,-0.0869456355632659,-0.751257238156608,-0.4407590981662804,-0.3677606958560582,0.5205738340648948,-0.3489181510898931,-0.0224944073765427,-0.2754674238911325,-0.656772397589023,-1.238951925976224,-1.3071915054766403,-0.7694759373146386,-0.9192584478937204,-0.4800939799330473,0.3233063434815751,0.0990892469444818,1.5953105766183693,1.027345360473195,-0.4521195874684987,1.005276434816576,1.061742259585008,0.7193729922914078,-0.8742784031530277,-1.4404245543108702,0.1553393340984305,0.3477599398716172,0.0871623300098866,0.021903461530143,-1.1851003760959051,2,1,1,1
2015-11-17,-0.213180662766691,0.5531779940529953,-1.1720107070771013,0.0638896648915508,0.8944521233906334,1.0270471767694485,-0.1420605222498329,0.106987638407474,0.7340384117470394,-0.3579787649780897,0.1450539415751491,0.1954267231865491,0.0923867159107288,-0.2180814172633157,-0.8541504481258209,0.6930668171876181,0.1412593102722662,0.1559350607338221,-0.7410914801561871,0.069430831707739,0.0779314060097652,0.2799600987727241,-1.0540280613003976,-0.1451357368542893,-0.8028142056602803,-0.4824840459521165,-0.4006247045916422,0.4943229205907674,-0.3730299366681657,-0.042980931168967,-0.2978748412499729,-0.6702323468529219,-1.4210123868001243,-1.2667188304319503,-0.900538487270122,-1.0272883928863692,-0.1730117949895325,0.3301098160553609,0.1377596196198213,1.088964891886687,0.6500814193951919,-0.3397293433248038,-0.0289195452578994,-0.7830770826448287,-0.0944639887273429,-0.8315693462561965,-1.4007697098686214,0.1796669669934107,0.3738688059204522,-0.0587609084738789,0.0320686622446401,0.5563420343095145,2,1,1,1
2015-11-18,1.5996386658354875,0.044780133350924,-0.5467308401867365,0.3683624708987186,0.6643245867310665,-0.0450162001681132,0.3486119306849847,0.1894304596245129,0.515954749038865,-0.5521088648271855,0.6378628033664663,0.1943442606387131,0.054594325529332,-0.1910874854547818,-0.4519144780327033,0.6759939627884055,0.1141780956920169,0.1916691153939803,-0.5914466464029446,0.0865550071049596,0.0752814222575995,0.2470573520614942,-0.131143375516282,0.5509705589885555,-0.1860575945249846,-0.0465026322566874,-0.0074849285829815,0.8083527252404586,-0.0845897144883591,0.2020916477653605,-0.0298233350486394,-0.5092160362356607,-1.0375581988610425,-0.7921801773390904,-0.3764729940087151,-0.4156529134104241,0.1147302900889564,0.6917870152831187,0.6032617947276365,1.3154514750120263,1.074667349399239,0.1011624358133723,1.20641526435278,0.9584216240887912,1.06183920086896,0.3272026486063774,-1.0177694373883408,1.511826417753883,0.5359502259377006,0.1592570637536763,0.1709072205187331,-1.326287893502883,2,1,1,1
2015-11-19,-0.1905863818297245,-0.2579284938652486,-0.5464419224105797,0.3683588109625685,0.6639791180156366,-0.0451826519417152,-0.0464840506540916,0.0815469573407188,0.6437120498378323,-0.319162736290383,0.5330291690180904,0.1924312963043324,0.1072325476282404,-0.1900399073357109,-0.4928606519195612,0.6755278884992466,0.1282035423340993,0.191540804616646,-0.675630843418199,0.079225856315857,0.0893160015595475,0.2637682123033504,-0.1728660675198544,0.5021817170716396,-0.2292849593421047,-0.0814864497161832,-0.0350393904481973,0.7863429393963255,-0.1048059723881265,0.1849149502075248,-0.0486105844094764,-0.5205013806890373,-0.6465970292854171,-0.7472183653335427,-0.3636982926917443,-0.3966476957137977,-0.3245516515059929,0.2698652850051339,0.2169431066727676,1.2266106051704575,1.014372900132417,0.1322057557386599,-0.0923120060802053,0.2006292631038577,0.2784144769227679,0.128602767923671,-0.7715738591654733,0.9810324957121346,0.5258045227372917,0.1075240384163589,0.1260688849954772,0.1949366182212835,2,1,1,1
2015-11-20,0.3234842131359293,0.0480377929102773,-0.4139260448560757,0.3855972983355233,0.498241568410073,-0.2054235981239398,-0.2072401515683057,0.032709273335465,0.7445277213897379,-0.0818069490485367,0.5219669787722219,0.1916345858849238,0.1122616860910891,-0.1878214663951366,-0.526551430232318,0.6724510130649709,0.1360469745336413,0.1985296685056284,-0.6220867273590006,0.0793572553181739,0.0729055690581854,0.264948053498755,0.289082794315887,0.667292623208519,-0.0829951706437277,0.036905575466563,0.0582102541001899,0.8608283246160039,-0.0363902336786139,0.2430442270418261,0.0149691121750368,-0.4823095856893333,-0.303626368923,-0.5974596281625537,-0.2163938666888904,-0.2718744557773491,-0.525747012432672,0.106061100976579,0.0319767313270448,1.2440001192307295,0.9722046521596764,0.0225159555193229,0.3227664658141571,-0.4545139401016922,-0.7712445104115886,0.2876683142464752,-0.5263974083279327,0.9770783432259634,0.5407883365546918,-0.0044123604862919,0.0055054010088739,-1.0990749954520544,2,1,1,1
